Date,Month,Year,State,Cured,Deaths,Confirmed,CuredActual,DeathsActual,ConfirmedActual
01-03-2021,Mar,2021,Andaman and Nicobar Islands,4952,62,5020,0,0,2
02-03-2021,Mar,2021,Andaman and Nicobar Islands,4952,62,5020,0,0,0
03-03-2021,Mar,2021,Andaman and Nicobar Islands,4952,62,5020,0,0,0
04-03-2021,Mar,2021,Andaman and Nicobar Islands,4952,62,5022,0,0,2
05-03-2021,Mar,2021,Andaman and Nicobar Islands,4953,62,5024,1,0,2
06-03-2021,Mar,2021,Andaman and Nicobar Islands,4954,62,5024,1,0,0
07-03-2021,Mar,2021,Andaman and Nicobar Islands,4955,62,5024,1,0,0
08-03-2021,Mar,2021,Andaman and Nicobar Islands,4955,62,5024,0,0,0
09-03-2021,Mar,2021,Andaman and Nicobar Islands,4957,62,5026,2,0,2
10-03-2021,Mar,2021,Andaman and Nicobar Islands,4958,62,5028,1,0,2
11-03-2021,Mar,2021,Andaman and Nicobar Islands,4958,62,5028,0,0,0
12-03-2021,Mar,2021,Andaman and Nicobar Islands,4960,62,5028,2,0,0
13-03-2021,Mar,2021,Andaman and Nicobar Islands,4961,62,5029,1,0,1
14-03-2021,Mar,2021,Andaman and Nicobar Islands,4964,62,5030,3,0,1
15-03-2021,Mar,2021,Andaman and Nicobar Islands,4964,62,5031,0,0,1
16-03-2021,Mar,2021,Andaman and Nicobar Islands,4966,62,5031,2,0,0
17-03-2021,Mar,2021,Andaman and Nicobar Islands,4967,62,5032,1,0,1
18-03-2021,Mar,2021,Andaman and Nicobar Islands,4967,62,5035,0,0,3
19-03-2021,Mar,2021,Andaman and Nicobar Islands,4969,62,5036,2,0,1
20-03-2021,Mar,2021,Andaman and Nicobar Islands,4969,62,5038,0,0,2
21-03-2021,Mar,2021,Andaman and Nicobar Islands,4969,62,5038,0,0,0
22-03-2021,Mar,2021,Andaman and Nicobar Islands,4969,62,5039,0,0,1
23-03-2021,Mar,2021,Andaman and Nicobar Islands,4969,62,5039,0,0,0
24-03-2021,Mar,2021,Andaman and Nicobar Islands,4972,62,5039,3,0,0
25-03-2021,Mar,2021,Andaman and Nicobar Islands,4973,62,5041,1,0,2
26-03-2021,Mar,2021,Andaman and Nicobar Islands,4974,62,5042,1,0,1
27-03-2021,Mar,2021,Andaman and Nicobar Islands,4974,62,5043,0,0,1
28-03-2021,Mar,2021,Andaman and Nicobar Islands,4975,62,5044,1,0,1
29-03-2021,Mar,2021,Andaman and Nicobar Islands,4976,62,5046,1,0,2
30-03-2021,Mar,2021,Andaman and Nicobar Islands,4976,62,5052,0,0,6
31-03-2021,Mar,2021,Andaman and Nicobar Islands,4976,62,5081,0,0,29
01-04-2021,Apr,2021,Andaman and Nicobar Islands,4976,62,5083,0,0,2
02-04-2021,Apr,2021,Andaman and Nicobar Islands,4980,62,5084,4,0,1
03-04-2021,Apr,2021,Andaman and Nicobar Islands,4981,62,5084,1,0,0
04-04-2021,Apr,2021,Andaman and Nicobar Islands,4987,62,5098,6,0,14
05-04-2021,Apr,2021,Andaman and Nicobar Islands,4990,62,5109,3,0,11
06-04-2021,Apr,2021,Andaman and Nicobar Islands,5001,62,5116,11,0,7
07-04-2021,Apr,2021,Andaman and Nicobar Islands,5010,62,5123,9,0,7
08-04-2021,Apr,2021,Andaman and Nicobar Islands,5020,62,5131,10,0,8
09-04-2021,Apr,2021,Andaman and Nicobar Islands,5027,62,5149,7,0,18
10-04-2021,Apr,2021,Andaman and Nicobar Islands,5028,62,5161,1,0,12
11-04-2021,Apr,2021,Andaman and Nicobar Islands,5038,62,5175,10,0,14
12-04-2021,Apr,2021,Andaman and Nicobar Islands,5040,62,5190,2,0,15
13-04-2021,Apr,2021,Andaman and Nicobar Islands,5050,62,5201,10,0,11
14-04-2021,Apr,2021,Andaman and Nicobar Islands,5054,62,5209,4,0,8
15-04-2021,Apr,2021,Andaman and Nicobar Islands,5078,63,5247,24,1,38
16-04-2021,Apr,2021,Andaman and Nicobar Islands,5082,63,5262,4,0,15
17-04-2021,Apr,2021,Andaman and Nicobar Islands,5110,63,5289,28,0,27
18-04-2021,Apr,2021,Andaman and Nicobar Islands,5146,64,5331,36,1,42
19-04-2021,Apr,2021,Andaman and Nicobar Islands,5200,64,5390,54,0,59
20-04-2021,Apr,2021,Andaman and Nicobar Islands,5212,64,5421,12,0,31
21-04-2021,Apr,2021,Andaman and Nicobar Islands,5243,64,5466,31,0,45
22-04-2021,Apr,2021,Andaman and Nicobar Islands,5276,64,5490,33,0,24
23-04-2021,Apr,2021,Andaman and Nicobar Islands,5309,65,5527,33,1,37
24-04-2021,Apr,2021,Andaman and Nicobar Islands,5358,65,5569,49,0,42
25-04-2021,Apr,2021,Andaman and Nicobar Islands,5410,66,5614,52,1,45
26-04-2021,Apr,2021,Andaman and Nicobar Islands,5467,66,5665,57,0,51
27-04-2021,Apr,2021,Andaman and Nicobar Islands,5520,66,5716,53,0,51
28-04-2021,Apr,2021,Andaman and Nicobar Islands,5562,66,5764,42,0,48
29-04-2021,Apr,2021,Andaman and Nicobar Islands,5606,67,5816,44,1,52
30-04-2021,Apr,2021,Andaman and Nicobar Islands,5643,67,5875,37,0,59
01-05-2021,May,2021,Andaman and Nicobar Islands,5701,67,5949,58,0,74
02-05-2021,May,2021,Andaman and Nicobar Islands,5773,68,6046,72,1,97
03-05-2021,May,2021,Andaman and Nicobar Islands,5798,69,6084,25,1,38
04-05-2021,May,2021,Andaman and Nicobar Islands,5850,70,6150,52,1,66
05-05-2021,May,2021,Andaman and Nicobar Islands,5879,70,6181,29,0,31
06-05-2021,May,2021,Andaman and Nicobar Islands,5928,71,6223,49,1,42
07-05-2021,May,2021,Andaman and Nicobar Islands,5958,72,6255,30,1,32
08-05-2021,May,2021,Andaman and Nicobar Islands,6030,72,6311,72,0,56
09-05-2021,May,2021,Andaman and Nicobar Islands,6056,74,6341,26,2,30
10-05-2021,May,2021,Andaman and Nicobar Islands,6088,76,6367,32,2,26
11-05-2021,May,2021,Andaman and Nicobar Islands,6125,78,6398,37,2,31
12-05-2021,May,2021,Andaman and Nicobar Islands,6149,78,6426,24,0,28
13-05-2021,May,2021,Andaman and Nicobar Islands,6175,81,6470,26,3,44
14-05-2021,May,2021,Andaman and Nicobar Islands,6213,83,6510,38,2,40
15-05-2021,May,2021,Andaman and Nicobar Islands,6225,85,6542,12,2,32
16-05-2021,May,2021,Andaman and Nicobar Islands,6267,85,6568,42,0,26
17-05-2021,May,2021,Andaman and Nicobar Islands,6283,88,6603,16,3,35
18-05-2021,May,2021,Andaman and Nicobar Islands,6329,89,6638,46,1,35
19-05-2021,May,2021,Andaman and Nicobar Islands,6359,92,6674,30,3,36
20-05-2021,May,2021,Andaman and Nicobar Islands,6385,95,6709,26,3,35
21-05-2021,May,2021,Andaman and Nicobar Islands,6401,96,6758,16,1,49
22-05-2021,May,2021,Andaman and Nicobar Islands,6417,98,6789,16,2,31
23-05-2021,May,2021,Andaman and Nicobar Islands,6441,101,6820,24,3,31
24-05-2021,May,2021,Andaman and Nicobar Islands,6473,103,6844,32,2,24
25-05-2021,May,2021,Andaman and Nicobar Islands,6495,104,6853,22,1,9
26-05-2021,May,2021,Andaman and Nicobar Islands,6544,106,6878,49,2,25
27-05-2021,May,2021,Andaman and Nicobar Islands,6573,108,6901,29,2,23
28-05-2021,May,2021,Andaman and Nicobar Islands,6591,109,6917,18,1,16
29-05-2021,May,2021,Andaman and Nicobar Islands,6630,113,6936,39,4,19
30-05-2021,May,2021,Andaman and Nicobar Islands,6660,113,6964,30,0,28
31-05-2021,May,2021,Andaman and Nicobar Islands,6683,114,6984,23,1,20
01-06-2021,Jun,2021,Andaman and Nicobar Islands,6719,115,7005,36,1,21
02-06-2021,Jun,2021,Andaman and Nicobar Islands,6745,118,7018,26,3,13
03-06-2021,Jun,2021,Andaman and Nicobar Islands,6781,119,7043,36,1,25
04-06-2021,Jun,2021,Andaman and Nicobar Islands,6820,119,7070,39,0,27
05-06-2021,Jun,2021,Andaman and Nicobar Islands,6852,121,7088,32,2,18
06-06-2021,Jun,2021,Andaman and Nicobar Islands,6876,122,7105,24,1,17
07-06-2021,Jun,2021,Andaman and Nicobar Islands,6894,122,7119,18,0,14
08-06-2021,Jun,2021,Andaman and Nicobar Islands,6912,123,7131,18,1,12
09-06-2021,Jun,2021,Andaman and Nicobar Islands,6935,125,7154,23,2,23
10-06-2021,Jun,2021,Andaman and Nicobar Islands,6952,125,7168,17,0,14
11-06-2021,Jun,2021,Andaman and Nicobar Islands,6973,125,7197,21,0,29
12-06-2021,Jun,2021,Andaman and Nicobar Islands,6984,125,7233,11,0,36
13-06-2021,Jun,2021,Andaman and Nicobar Islands,6996,126,7243,12,1,10
14-06-2021,Jun,2021,Andaman and Nicobar Islands,7025,126,7261,29,0,18
15-06-2021,Jun,2021,Andaman and Nicobar Islands,7034,126,7269,9,0,8
16-06-2021,Jun,2021,Andaman and Nicobar Islands,7049,126,7280,15,0,11
17-06-2021,Jun,2021,Andaman and Nicobar Islands,7079,127,7306,30,1,26
18-06-2021,Jun,2021,Andaman and Nicobar Islands,7104,127,7335,25,0,29
19-06-2021,Jun,2021,Andaman and Nicobar Islands,7128,127,7363,24,0,28
20-06-2021,Jun,2021,Andaman and Nicobar Islands,7162,127,7394,34,0,31
21-06-2021,Jun,2021,Andaman and Nicobar Islands,7177,127,7406,15,0,12
22-06-2021,Jun,2021,Andaman and Nicobar Islands,7191,127,7415,14,0,9
23-06-2021,Jun,2021,Andaman and Nicobar Islands,7195,127,7425,4,0,10
24-06-2021,Jun,2021,Andaman and Nicobar Islands,7210,127,7438,15,0,13
25-06-2021,Jun,2021,Andaman and Nicobar Islands,7214,127,7440,4,0,2
26-06-2021,Jun,2021,Andaman and Nicobar Islands,7245,127,7441,31,0,1
27-06-2021,Jun,2021,Andaman and Nicobar Islands,7265,127,7446,20,0,5
28-06-2021,Jun,2021,Andaman and Nicobar Islands,7266,127,7455,1,0,9
29-06-2021,Jun,2021,Andaman and Nicobar Islands,7286,128,7462,20,1,7
30-06-2021,Jun,2021,Andaman and Nicobar Islands,7296,128,7466,10,0,4
01-07-2021,Jul,2021,Andaman and Nicobar Islands,7308,128,7467,12,0,1
02-07-2021,Jul,2021,Andaman and Nicobar Islands,7308,128,7469,0,0,2
03-07-2021,Jul,2021,Andaman and Nicobar Islands,7325,128,7475,17,0,6
04-07-2021,Jul,2021,Andaman and Nicobar Islands,7330,128,7478,5,0,3
05-07-2021,Jul,2021,Andaman and Nicobar Islands,7333,128,7482,3,0,4
06-07-2021,Jul,2021,Andaman and Nicobar Islands,7339,128,7482,6,0,0
07-07-2021,Jul,2021,Andaman and Nicobar Islands,7343,128,7487,4,0,5
08-07-2021,Jul,2021,Andaman and Nicobar Islands,7349,128,7491,6,0,4
09-07-2021,Jul,2021,Andaman and Nicobar Islands,7351,128,7492,2,0,1
10-07-2021,Jul,2021,Andaman and Nicobar Islands,7352,128,7492,1,0,0
11-07-2021,Jul,2021,Andaman and Nicobar Islands,7352,129,7492,0,1,0
12-07-2021,Jul,2021,Andaman and Nicobar Islands,7352,129,7492,0,0,0
13-07-2021,Jul,2021,Andaman and Nicobar Islands,7355,129,7493,3,0,1
14-07-2021,Jul,2021,Andaman and Nicobar Islands,7358,129,7496,3,0,3
15-07-2021,Jul,2021,Andaman and Nicobar Islands,7359,129,7499,1,0,3
16-07-2021,Jul,2021,Andaman and Nicobar Islands,7359,129,7501,0,0,2
17-07-2021,Jul,2021,Andaman and Nicobar Islands,7360,129,7505,1,0,4
18-07-2021,Jul,2021,Andaman and Nicobar Islands,7361,129,7506,1,0,1
19-07-2021,Jul,2021,Andaman and Nicobar Islands,7365,129,7510,4,0,4
20-07-2021,Jul,2021,Andaman and Nicobar Islands,7368,129,7516,3,0,6
21-07-2021,Jul,2021,Andaman and Nicobar Islands,7370,129,7518,2,0,2
22-07-2021,Jul,2021,Andaman and Nicobar Islands,7374,129,7521,4,0,3
23-07-2021,Jul,2021,Andaman and Nicobar Islands,7377,129,7525,3,0,4
24-07-2021,Jul,2021,Andaman and Nicobar Islands,7379,129,7525,2,0,0
25-07-2021,Jul,2021,Andaman and Nicobar Islands,7382,129,7525,3,0,0
26-07-2021,Jul,2021,Andaman and Nicobar Islands,7385,129,7529,3,0,4
27-07-2021,Jul,2021,Andaman and Nicobar Islands,7387,129,7530,2,0,1
28-07-2021,Jul,2021,Andaman and Nicobar Islands,7389,129,7530,2,0,0
29-07-2021,Jul,2021,Andaman and Nicobar Islands,7395,129,7531,6,0,1
30-07-2021,Jul,2021,Andaman and Nicobar Islands,7395,129,7534,0,0,3
31-07-2021,Jul,2021,Andaman and Nicobar Islands,7398,129,7535,3,0,1
01-08-2021,Aug,2021,Andaman and Nicobar Islands,7400,129,7537,2,0,2
02-08-2021,Aug,2021,Andaman and Nicobar Islands,7403,129,7539,3,0,2
03-08-2021,Aug,2021,Andaman and Nicobar Islands,7404,129,7539,1,0,0
04-08-2021,Aug,2021,Andaman and Nicobar Islands,7405,129,7540,1,0,1
05-08-2021,Aug,2021,Andaman and Nicobar Islands,7408,129,7541,3,0,1
06-08-2021,Aug,2021,Andaman and Nicobar Islands,7408,129,7541,0,0,0
07-08-2021,Aug,2021,Andaman and Nicobar Islands,7408,129,7541,0,0,0
08-08-2021,Aug,2021,Andaman and Nicobar Islands,7409,129,7544,1,0,3
09-08-2021,Aug,2021,Andaman and Nicobar Islands,7410,129,7546,1,0,2
10-08-2021,Aug,2021,Andaman and Nicobar Islands,7412,129,7546,2,0,0
11-08-2021,Aug,2021,Andaman and Nicobar Islands,7412,129,7548,0,0,2
12-03-2020,Mar,2020,Andhra Pradesh,0,0,1,0,0,1
13-03-2020,Mar,2020,Andhra Pradesh,0,0,1,0,0,0
14-03-2020,Mar,2020,Andhra Pradesh,0,0,1,0,0,0
15-03-2020,Mar,2020,Andhra Pradesh,0,0,1,0,0,0
16-03-2020,Mar,2020,Andhra Pradesh,0,0,1,0,0,0
17-03-2020,Mar,2020,Andhra Pradesh,0,0,1,0,0,0
18-03-2020,Mar,2020,Andhra Pradesh,0,0,1,0,0,0
19-03-2020,Mar,2020,Andhra Pradesh,0,0,2,0,0,1
20-03-2020,Mar,2020,Andhra Pradesh,0,0,3,0,0,1
21-03-2020,Mar,2020,Andhra Pradesh,0,0,3,0,0,0
22-03-2020,Mar,2020,Andhra Pradesh,0,0,5,0,0,2
23-03-2020,Mar,2020,Andhra Pradesh,0,0,7,0,0,2
24-03-2020,Mar,2020,Andhra Pradesh,0,0,8,0,0,1
25-03-2020,Mar,2020,Andhra Pradesh,1,0,9,1,0,1
26-03-2020,Mar,2020,Andhra Pradesh,1,0,11,0,0,2
27-03-2020,Mar,2020,Andhra Pradesh,1,0,12,0,0,1
28-03-2020,Mar,2020,Andhra Pradesh,1,0,14,0,0,2
29-03-2020,Mar,2020,Andhra Pradesh,1,0,19,0,0,5
30-03-2020,Mar,2020,Andhra Pradesh,1,0,23,0,0,4
31-03-2020,Mar,2020,Andhra Pradesh,1,0,40,0,0,17
01-04-2020,Apr,2020,Andhra Pradesh,1,0,83,0,0,43
02-04-2020,Apr,2020,Andhra Pradesh,1,1,86,0,1,3
03-04-2020,Apr,2020,Andhra Pradesh,1,1,132,0,0,46
04-04-2020,Apr,2020,Andhra Pradesh,1,1,161,0,0,29
05-04-2020,Apr,2020,Andhra Pradesh,1,1,190,0,0,29
06-04-2020,Apr,2020,Andhra Pradesh,1,3,226,0,2,36
07-04-2020,Apr,2020,Andhra Pradesh,1,3,266,0,0,40
08-04-2020,Apr,2020,Andhra Pradesh,5,4,305,4,1,39
09-04-2020,Apr,2020,Andhra Pradesh,6,4,348,1,0,43
10-04-2020,Apr,2020,Andhra Pradesh,7,6,363,1,2,15
11-04-2020,Apr,2020,Andhra Pradesh,11,6,381,4,0,18
12-04-2020,Apr,2020,Andhra Pradesh,11,6,381,0,0,0
13-04-2020,Apr,2020,Andhra Pradesh,11,7,432,0,1,51
14-04-2020,Apr,2020,Andhra Pradesh,14,9,473,3,2,41
15-04-2020,Apr,2020,Andhra Pradesh,16,9,503,2,0,30
16-04-2020,Apr,2020,Andhra Pradesh,20,14,534,4,5,31
17-04-2020,Apr,2020,Andhra Pradesh,36,14,572,16,0,38
18-04-2020,Apr,2020,Andhra Pradesh,42,15,603,6,1,31
19-04-2020,Apr,2020,Andhra Pradesh,42,15,603,0,0,0
20-04-2020,Apr,2020,Andhra Pradesh,92,20,722,50,5,119
21-04-2020,Apr,2020,Andhra Pradesh,96,22,757,4,2,35
22-04-2020,Apr,2020,Andhra Pradesh,120,24,813,24,2,56
23-04-2020,Apr,2020,Andhra Pradesh,141,27,895,21,3,82
24-04-2020,Apr,2020,Andhra Pradesh,145,29,955,4,2,60
25-04-2020,Apr,2020,Andhra Pradesh,171,31,1061,26,2,106
26-04-2020,Apr,2020,Andhra Pradesh,231,31,1097,60,0,36
27-04-2020,Apr,2020,Andhra Pradesh,235,31,1177,4,0,80
28-04-2020,Apr,2020,Andhra Pradesh,258,31,1259,23,0,82
29-04-2020,Apr,2020,Andhra Pradesh,287,31,1332,29,0,73
30-04-2020,Apr,2020,Andhra Pradesh,321,31,1403,34,0,71
01-05-2020,May,2020,Andhra Pradesh,403,33,1463,82,2,60
02-05-2020,May,2020,Andhra Pradesh,403,33,1463,0,0,0
03-05-2020,May,2020,Andhra Pradesh,488,33,1583,85,0,120
04-05-2020,May,2020,Andhra Pradesh,524,36,1650,36,3,67
05-05-2020,May,2020,Andhra Pradesh,589,36,1717,65,0,67
06-05-2020,May,2020,Andhra Pradesh,589,36,1717,0,0,0
07-05-2020,May,2020,Andhra Pradesh,729,36,1777,140,0,60
08-05-2020,May,2020,Andhra Pradesh,780,38,1847,51,2,70
09-05-2020,May,2020,Andhra Pradesh,842,41,1887,62,3,40
10-05-2020,May,2020,Andhra Pradesh,887,44,1930,45,3,43
11-05-2020,May,2020,Andhra Pradesh,925,45,1980,38,1,50
12-05-2020,May,2020,Andhra Pradesh,975,45,2018,50,0,38
13-05-2020,May,2020,Andhra Pradesh,1056,46,2090,81,1,72
14-05-2020,May,2020,Andhra Pradesh,1142,47,2137,86,1,47
15-05-2020,May,2020,Andhra Pradesh,1192,48,2205,50,1,68
16-05-2020,May,2020,Andhra Pradesh,1252,48,2307,60,0,102
17-05-2020,May,2020,Andhra Pradesh,1353,49,2355,101,1,48
18-05-2020,May,2020,Andhra Pradesh,1456,50,2407,103,1,52
19-05-2020,May,2020,Andhra Pradesh,1552,50,2474,96,0,67
20-05-2020,May,2020,Andhra Pradesh,1621,52,2532,69,2,58
21-05-2020,May,2020,Andhra Pradesh,1640,53,2602,19,1,70
22-05-2020,May,2020,Andhra Pradesh,1709,53,2647,69,0,45
23-05-2020,May,2020,Andhra Pradesh,1763,55,2709,54,2,62
24-05-2020,May,2020,Andhra Pradesh,1809,56,2757,46,1,48
25-05-2020,May,2020,Andhra Pradesh,1856,56,2823,47,0,66
26-05-2020,May,2020,Andhra Pradesh,1896,56,3110,40,0,287
27-05-2020,May,2020,Andhra Pradesh,2009,57,3171,113,1,61
28-05-2020,May,2020,Andhra Pradesh,2057,58,3171,48,1,0
29-05-2020,May,2020,Andhra Pradesh,2125,59,3251,68,1,80
30-05-2020,May,2020,Andhra Pradesh,2226,60,3436,101,1,185
31-05-2020,May,2020,Andhra Pradesh,2289,60,3569,63,0,133
01-06-2020,Jun,2020,Andhra Pradesh,2349,62,3679,60,2,110
02-06-2020,Jun,2020,Andhra Pradesh,2378,64,3783,29,2,104
03-06-2020,Jun,2020,Andhra Pradesh,2421,64,3898,43,0,115
04-06-2020,Jun,2020,Andhra Pradesh,2466,68,4080,45,4,182
05-06-2020,Jun,2020,Andhra Pradesh,2539,71,4223,73,3,143
06-06-2020,Jun,2020,Andhra Pradesh,2576,73,4303,37,2,80
07-06-2020,Jun,2020,Andhra Pradesh,2620,73,4510,44,0,207
08-06-2020,Jun,2020,Andhra Pradesh,2682,75,4708,62,2,198
09-06-2020,Jun,2020,Andhra Pradesh,2745,75,4851,63,0,143
10-06-2020,Jun,2020,Andhra Pradesh,2802,77,5070,57,2,219
11-06-2020,Jun,2020,Andhra Pradesh,2899,78,5269,97,1,199
12-06-2020,Jun,2020,Andhra Pradesh,3048,80,5429,149,2,160
13-06-2020,Jun,2020,Andhra Pradesh,3105,80,5680,57,0,251
14-06-2020,Jun,2020,Andhra Pradesh,3195,82,5965,90,2,285
15-06-2020,Jun,2020,Andhra Pradesh,3314,84,6163,119,2,198
16-06-2020,Jun,2020,Andhra Pradesh,3316,88,6456,2,4,293
17-06-2020,Jun,2020,Andhra Pradesh,3509,88,6841,193,0,385
18-06-2020,Jun,2020,Andhra Pradesh,3641,90,7071,132,2,230
19-06-2020,Jun,2020,Andhra Pradesh,3789,92,7518,148,2,447
20-06-2020,Jun,2020,Andhra Pradesh,3917,96,7961,128,4,443
21-06-2020,Jun,2020,Andhra Pradesh,4111,101,8452,194,5,491
22-06-2020,Jun,2020,Andhra Pradesh,4331,106,8999,220,5,547
23-06-2020,Jun,2020,Andhra Pradesh,4495,111,9372,164,5,373
24-06-2020,Jun,2020,Andhra Pradesh,4599,119,10002,104,8,630
25-06-2020,Jun,2020,Andhra Pradesh,4779,124,10331,180,5,329
26-06-2020,Jun,2020,Andhra Pradesh,4988,136,10884,209,12,553
27-06-2020,Jun,2020,Andhra Pradesh,5196,148,11489,208,12,605
28-06-2020,Jun,2020,Andhra Pradesh,5480,157,12285,284,9,796
29-06-2020,Jun,2020,Andhra Pradesh,5908,169,13241,428,12,956
30-06-2020,Jun,2020,Andhra Pradesh,6232,180,13891,324,11,650
01-07-2020,Jul,2020,Andhra Pradesh,6511,187,14595,279,7,704
02-07-2020,Jul,2020,Andhra Pradesh,6988,193,15252,477,6,657
03-07-2020,Jul,2020,Andhra Pradesh,7313,198,16097,325,5,845
04-07-2020,Jul,2020,Andhra Pradesh,7632,206,16934,319,8,837
05-07-2020,Jul,2020,Andhra Pradesh,8008,218,17699,376,12,765
06-07-2020,Jul,2020,Andhra Pradesh,8422,232,18697,414,14,998
07-07-2020,Jul,2020,Andhra Pradesh,8920,239,20019,498,7,1322
08-07-2020,Jul,2020,Andhra Pradesh,9745,252,21197,825,13,1178
09-07-2020,Jul,2020,Andhra Pradesh,11101,264,22259,1356,12,1062
10-07-2020,Jul,2020,Andhra Pradesh,12154,277,23814,1053,13,1555
11-07-2020,Jul,2020,Andhra Pradesh,13194,292,25422,1040,15,1608
12-07-2020,Jul,2020,Andhra Pradesh,14393,309,27235,1199,17,1813
13-07-2020,Jul,2020,Andhra Pradesh,15412,328,29168,1019,19,1933
14-07-2020,Jul,2020,Andhra Pradesh,16464,365,31103,1052,37,1935
15-07-2020,Jul,2020,Andhra Pradesh,17467,408,33019,1003,43,1916
16-07-2020,Jul,2020,Andhra Pradesh,18378,452,35451,911,44,2432
17-07-2020,Jul,2020,Andhra Pradesh,19393,492,38044,1015,40,2593
18-07-2020,Jul,2020,Andhra Pradesh,20298,534,40646,905,42,2602
19-07-2020,Jul,2020,Andhra Pradesh,21763,586,44609,1465,52,3963
20-07-2020,Jul,2020,Andhra Pradesh,22890,642,49650,1127,56,5041
21-07-2020,Jul,2020,Andhra Pradesh,24228,696,53724,1338,54,4074
22-07-2020,Jul,2020,Andhra Pradesh,25574,758,58668,1346,62,4944
23-07-2020,Jul,2020,Andhra Pradesh,32127,823,64713,6553,65,6045
24-07-2020,Jul,2020,Andhra Pradesh,37555,884,72711,5428,61,7998
25-07-2020,Jul,2020,Andhra Pradesh,39935,933,80858,2380,49,8147
26-07-2020,Jul,2020,Andhra Pradesh,43255,985,88671,3320,52,7813
27-07-2020,Jul,2020,Andhra Pradesh,46301,1041,96298,3046,56,7627
28-07-2020,Jul,2020,Andhra Pradesh,49558,1090,102349,3257,49,6051
29-07-2020,Jul,2020,Andhra Pradesh,52622,1148,110297,3064,58,7948
30-07-2020,Jul,2020,Andhra Pradesh,55406,1213,120390,2784,65,10093
31-07-2020,Jul,2020,Andhra Pradesh,60024,1281,130557,4618,68,10167
01-08-2020,Aug,2020,Andhra Pradesh,63864,1349,140933,3840,68,10376
02-08-2020,Aug,2020,Andhra Pradesh,76614,1407,150209,12750,58,9276
03-08-2020,Aug,2020,Andhra Pradesh,82886,1474,158764,6272,67,8555
04-08-2020,Aug,2020,Andhra Pradesh,88672,1537,166586,5786,63,7822
05-08-2020,Aug,2020,Andhra Pradesh,95625,1604,176333,6953,67,9747
06-08-2020,Aug,2020,Andhra Pradesh,104354,1681,186461,8729,77,10128
07-08-2020,Aug,2020,Andhra Pradesh,112870,1753,196789,8516,72,10328
08-08-2020,Aug,2020,Andhra Pradesh,120464,1842,206960,7594,89,10171
09-08-2020,Aug,2020,Andhra Pradesh,129615,1939,217040,9151,97,10080
10-08-2020,Aug,2020,Andhra Pradesh,138712,2036,227860,9097,97,10820
11-08-2020,Aug,2020,Andhra Pradesh,145636,2116,235525,6924,80,7665
12-08-2020,Aug,2020,Andhra Pradesh,154749,2203,244549,9113,87,9024
13-08-2020,Aug,2020,Andhra Pradesh,161425,2296,254146,6676,93,9597
14-08-2020,Aug,2020,Andhra Pradesh,170984,2378,264142,9559,82,9996
15-08-2020,Aug,2020,Andhra Pradesh,180703,2475,273085,9719,97,8943
16-08-2020,Aug,2020,Andhra Pradesh,191117,2562,281817,10414,87,8732
17-08-2020,Aug,2020,Andhra Pradesh,201234,2650,289829,10117,88,8012
18-08-2020,Aug,2020,Andhra Pradesh,209100,2732,296609,7866,82,6780
19-08-2020,Aug,2020,Andhra Pradesh,218311,2820,306261,9211,88,9652
20-08-2020,Aug,2020,Andhra Pradesh,226372,2906,316003,8061,86,9742
21-08-2020,Aug,2020,Andhra Pradesh,235218,3001,325396,8846,95,9393
22-08-2020,Aug,2020,Andhra Pradesh,244045,3092,334940,8827,91,9544
23-08-2020,Aug,2020,Andhra Pradesh,252638,3189,345216,8593,97,10276
24-08-2020,Aug,2020,Andhra Pradesh,260087,3282,353111,7449,93,7895
25-08-2020,Aug,2020,Andhra Pradesh,268828,3368,361712,8741,86,8601
26-08-2020,Aug,2020,Andhra Pradesh,278247,3460,371639,9419,92,9927
27-08-2020,Aug,2020,Andhra Pradesh,286720,3541,382469,8473,81,10830
28-08-2020,Aug,2020,Andhra Pradesh,295248,3633,393090,8528,92,10621
29-08-2020,Aug,2020,Andhra Pradesh,303711,3714,403616,8463,81,10526
30-08-2020,Aug,2020,Andhra Pradesh,312687,3796,414164,8976,82,10548
31-08-2020,Aug,2020,Andhra Pradesh,321754,3884,424767,9067,88,10603
01-09-2020,Sep,2020,Andhra Pradesh,330526,3969,434771,8772,85,10004
02-09-2020,Sep,2020,Andhra Pradesh,339876,4053,445139,9350,84,10368
03-09-2020,Sep,2020,Andhra Pradesh,348330,4125,455531,8454,72,10392
04-09-2020,Sep,2020,Andhra Pradesh,358009,4200,465730,9679,75,10199
05-09-2020,Sep,2020,Andhra Pradesh,370163,4276,476506,12154,76,10776
06-09-2020,Sep,2020,Andhra Pradesh,382104,4347,487331,11941,71,10825
07-09-2020,Sep,2020,Andhra Pradesh,394019,4417,498125,11915,70,10794
08-09-2020,Sep,2020,Andhra Pradesh,404074,4487,506493,10055,70,8368
09-09-2020,Sep,2020,Andhra Pradesh,415765,4560,517094,11691,73,10601
10-09-2020,Sep,2020,Andhra Pradesh,425607,4634,527512,9842,74,10418
11-09-2020,Sep,2020,Andhra Pradesh,435647,4702,537687,10040,68,10175
12-09-2020,Sep,2020,Andhra Pradesh,446716,4779,547686,11069,77,9999
13-09-2020,Sep,2020,Andhra Pradesh,457008,4846,557587,10292,67,9901
14-09-2020,Sep,2020,Andhra Pradesh,467139,4912,567123,10131,66,9536
